PerformanceID,LoanID,ReportMonth,AmountDue,AmountPaid,OutstandingBalance,DaysPastDue,DelinquencyBucket,DefaultFlag
PF00041339,L0004972,2025-11-01,1.44,1.44,1.07,0,Current,False
PF00041340,L0004972,2025-12-01,1.44,1.43,89130.93112805989,0,Current,False
PF00041341,L0004973,2025-09-01,1.07,1.02,7.55,0,Current,False
PF00041342,L0004973,2025-10-01,1.07,0.92,6.63,8,1-30,False
PF00041343,L0004973,2025-11-01,1.07,1.06,5.57,0,Current,False
PF00041344,L0004973,2025-12-01,1.07,1.06,4.51,0,Current,False
PF00041345,L0004974,2025-06-01,3.13,1.49,23.53,6,1-30,False
PF00041346,L0004974,2025-07-01,3.13,2.2,21.33,30,1-30,False
PF00041347,L0004974,2025-08-01,3.13,3.02,18.31,0,Current,False
PF00041348,L0004974,2025-09-01,3.13,3.0,15.31,0,Current,False
PF00041349,L0004974,2025-10-01,3.13,3.03,12.28,0,Current,False
PF00041350,L0004974,2025-11-01,3.13,3.07,9.21,0,Current,False
PF00041351,L0004974,2025-12-01,3.13,3.1,6.11,0,Current,False
PF00041352,L0004974,2025-12-01,3.13,1.8,4.31,26,1-30,False
PF00041353,L0004975,2025-08-01,3.34,3.2,23.52,0,Current,False
PF00041354,L0004975,2025-09-01,3.34,3.24,20.28,0,Current,False
PF00041355,L0004975,2025-10-01,3.34,3.27,17.01,0,Current,False
PF00041356,L0004975,2025-11-01,3.34,3.24,13.77,0,Current,False
PF00041357,L0004975,2025-12-01,3.34,1.35,12.42,24,1-30,False
PF00041358,L0004976,2025-02-01,105.26,104.4,737.69,0,Current,False
PF00041359,L0004976,2025-03-01,105.26,101.97,635.72,0,Current,False
PF00041360,L0004976,2025-04-01,105.26,103.08,532.64,0,Current,False
PF00041361,L0004976,2025-05-01,105.26,103.69,428.95,0,Current,False
PF00041362,L0004976,2025-06-01,105.26,94.2,334.75,22,1-30,False
PF00041363,L0004976,2025-07-01,105.26,47.35,287.4,8,1-30,False
PF00041364,L0004976,2025-08-01,105.26,43.75,243.65,49,31-60,False
PF00041365,L0004976,2025-09-01,105.26,78.99,164.66,30,1-30,False
PF00041366,L0004976,2025-10-01,105.26,103.14,61.52,0,Current,False
PF00041367,L0004976,2025-11-01,105.26,104.55,0.0,0,Current,False
PF00041368,L0004976,2025-12-01,105.26,103.56,0.0,0,Current,False
PF00041369,L0004977,2025-02-01,1.93,1.89,13.55,0,Current,False
PF00041370,L0004977,2025-03-01,1.93,0.98,12.57,21,1-30,False
PF00041371,L0004977,2025-04-01,1.93,0.09,12.48,56,31-60,False
PF00041372,L0004977,2025-05-01,1.93,0.15,12.33,31,31-60,False
PF00041373,L0004977,2025-06-01,1.93,0.17,12.16,72,61-90,False
PF00041374,L0004977,2025-07-01,1.93,0.33,11.83,81,61-90,False
PF00041375,L0004977,2025-08-01,1.93,0.41,11.42,86,61-90,False
PF00041376,L0004977,2025-09-01,1.93,0.45,10.97,85,90+,False
PF00041377,L0004977,2025-10-01,1.93,0.0,10.97,113,90+,True
PF00041378,L0004978,2025-06-01,6.7,6.56,47.07,0,Current,False
PF00041379,L0004978,2025-07-01,6.7,6.51,40.56,0,Current,False
PF00041380,L0004978,2025-07-01,6.7,6.6,33.96,0,Current,False
PF00041381,L0004978,2025-08-01,6.7,4.83,29.13,5,1-30,False
PF00041382,L0004978,2025-09-01,6.7,2.41,26.72,37,31-60,False
PF00041383,L0004978,2025-10-01,6.7,0.32,26.4,64,61-90,False
PF00041384,L0004978,2025-11-01,6.7,1.94,24.46,67,90+,False
PF00041385,L0004978,2025-12-01,6.7,0.0,24.46,99,90+,True
PF00041386,L0004979,2025-03-01,2.13,1.57,15.47,5,1-30,False
PF00041387,L0004979,2025-04-01,2.13,2.05,13.42,0,Current,False
PF00041388,L0004979,2025-05-01,2.13,2.08,11.34,0,Current,False
PF00041389,L0004979,2025-06-01,2.13,2.07,9.27,0,Current,False
PF00041390,L0004979,2025-07-01,2.13,2.11,7.16,0,Current,False
PF00041391,L0004979,2025-08-01,2.13,0.83,-455.91830814588786,2,1-30,False
PF00041392,L0004979,2025-09-01,2.13,2.12,4.21,0,Current,False
PF00041393,L0004979,2025-10-01,2.13,2.04,2.17,0,Current,False
PF00041394,L0004979,2025-11-01,2.13,2.05,0.12,0,Current,False
PF00041395,L0004979,2025-12-01,2.13,2.11,0.0,0,Current,False
PF00041396,L0004980,2025-05-01,30.19,29.49,212.06,0,Current,False
PF00041397,L0004980,2025-06-01,30.19,28.68,183.38,0,Current,False
PF00041398,L0004980,2025-07-01,30.19,12.89,170.49,18,1-30,False
PF00041399,L0004980,2025-08-01,30.19,29.32,141.17,0,Current,False
PF00041400,L0004980,2025-09-01,30.19,29.64,111.53,0,Current,False
PF00041401,L0004980,2025-10-01,30.19,29.27,82.26,0,Current,False
PF00041402,L0004980,2025-11-01,30.19,29.26,53.0,0,Current,False
PF00041403,L0004980,2025-12-01,30.19,29.5,23.5,0,Current,False
PF00041404,L0004981,2025-05-01,98.26,96.98,689.07,0,Current,False
PF00041405,L0004981,2025-06-01,98.26,97.22,591.85,0,Current,False
PF00041406,L0004981,2025-07-01,98.26,94.18,497.67,0,Current,False
PF00041407,L0004981,2025-08-01,98.26,95.47,402.2,0,Current,False
PF00041408,L0004981,2025-09-01,98.26,97.33,304.87,0,Current,False
PF00041409,L0004981,2025-10-01,98.26,96.68,208.19,0,Current,False
PF00041410,L0004981,2025-11-01,98.26,93.53,114.66,0,Current,False
PF00041411,L0004981,2025-12-01,98.26,93.43,21.23,0,Current,False
PF00041412,L0004981,2025-12-01,98.26,97.3,0.0,0,Current,False
PF00041413,L0004982,2025-02-01,0.94,0.93,6.62,0,Current,False
PF00041414,L0004982,2025-03-01,0.94,0.51,6.11,16,1-30,False
PF00041415,L0004982,2025-04-01,0.94,0.9,5.21,0,Current,False
PF00041416,L0004982,2025-05-01,0.94,0.91,4.3,0,Current,False
PF00041417,L0004982,2025-06-01,0.94,0.91,3.39,0,Current,False
PF00041418,L0004982,2025-07-01,0.94,0.68,2.71,22,1-30,False
PF00041419,L0004982,2025-08-01,0.94,0.93,1.78,0,Current,False
PF00041420,L0004982,2025-09-01,0.94,0.91,0.87,0,Current,False
PF00041421,L0004982,2025-10-01,0.94,0.91,0.0,0,Current,False
PF00041422,L0004982,2025-11-01,0.94,0.94,0.0,0,Current,False
PF00041423,L0004982,2025-12-01,0.94,0.9,0.0,0,Current,False
PF00041424,L0004983,2025-05-01,3.29,3.21,23.1,0,Current,False
PF00041425,L0004983,2025-06-01,3.29,1.29,21.81,29,1-30,False
PF00041426,L0004983,2025-07-01,3.29,1.1,20.71,16,1-30,False
PF00041427,L0004983,2025-08-01,3.29,1.07,19.64,47,31-60,False
PF00041428,L0004983,2025-09-01,3.29,0.31,19.33,74,61-90,False
PF00041429,L0004983,2025-10-01,3.29,0.67,18.66,85,61-90,False
PF00041430,L0004983,2025-11-01,3.29,0.13,18.53,87,90+,False
PF00041431,L0004983,2025-12-01,3.29,0.0,18.53,149,90+,True
PF00041432,L0004984,2025-02-01,1.46,1.43,10.21,0,Current,False
PF00041433,L0004984,2025-03-01,1.46,1.39,8.82,0,Current,False
PF00041434,L0004984,2025-04-01,1.46,1.45,7.37,0,Current,False
PF00041435,L0004984,2025-05-01,1.46,1.45,5.92,0,Current,False
PF00041436,L0004984,2025-06-01,1.46,1.4,4.52,0,Current,False
PF00041437,L0004984,2025-07-01,1.46,1.31,3.21,6,1-30,False
PF00041438,L0004984,2025-08-01,1.46,1.44,1.77,0,Current,False
PF00041439,L0004984,2025-09-01,1.46,1.44,0.33,0,Current,False
PF00041440,L0004984,2025-10-01,1.46,1.43,0.0,0,Current,False
PF00041441,L0004984,2025-11-01,1.46,1.39,0.0,0,Current,False
PF00041442,L0004984,2025-12-01,1.46,1.42,0.0,0,Current,False
PF00041443,L0004985,2025-01-01,28.75,28.17,201.8,0,Current,False
PF00041444,L0004985,2025-02-01,28.75,27.89,173.91,0,Current,False
PF00041445,L0004985,2025-03-01,28.75,27.85,146.06,0,Current,False
PF00041446,L0004985,2025-04-01,28.75,27.32,118.74,0,Current,False
PF00041447,L0004985,2025-05-01,28.75,27.46,91.28,0,Current,False
PF00041448,L0004985,2025-06-01,28.75,28.68,62.6,0,Current,False
PF00041449,L0004985,2025-07-01,28.75,28.3,34.3,0,Current,False
PF00041450,L0004985,2025-08-01,28.75,27.36,6.94,0,Current,False
PF00041451,L0004985,2025-09-01,28.75,28.17,0.0,0,Current,False
PF00041452,L0004985,2025-10-01,28.75,28.33,0.0,0,Current,False
PF00041453,L0004985,2025-11-01,28.75,28.13,0.0,0,Current,False
PF00041454,L0004985,2025-12-01,28.75,28.64,0.0,0,Current,False
PF00041455,L0004986,2025-04-01,1.3,1.28,9.08,0,Current,False
PF00041456,L0004986,2025-05-01,1.3,1.26,7.82,0,Current,False
PF00041457,L0004986,2025-06-01,1.3,0.6,7.22,9,1-30,False
PF00041458,L0004986,2025-07-01,1.3,0.65,6.57,3,1-30,False
PF00041459,L0004986,2025-08-01,1.3,1.24,5.33,0,Current,False
PF00041460,L0004986,2025-09-01,1.3,1.29,4.04,0,Current,False
PF00041461,L0004986,2025-10-01,1.3,1.27,2.77,0,Current,False
PF00041462,L0004986,2025-11-01,1.3,1.27,1.5,0,Current,False
PF00041463,L0004986,2025-12-01,1.3,1.24,0.26,0,Current,False
PF00041464,L0004987,2025-08-01,3.98,3.93,27.93,0,Current,False
PF00041465,L0004987,2025-09-01,3.98,3.89,24.04,0,Current,False
PF00041466,L0004987,2025-10-01,3.98,2.27,21.77,20,1-30,False
PF00041467,L0004987,2025-11-01,3.98,2.1,19.67,1,1-30,False
PF00041468,L0004987,2025-12-01,3.98,2.06,17.61,8,1-30,False
PF00041469,L0004988,2025-10-01,1.68,1.62,11.78,0,Current,False
PF00041470,L0004988,2025-11-01,1.68,1.64,10.14,0,Current,False
PF00041471,L0004988,2025-12-01,1.68,1.64,8.5,0,Current,False
PF00041472,L0004989,2025-05-01,15.14,14.87,106.28,0,Current,False
PF00041473,L0004989,2025-05-01,15.14,14.78,91.5,0,Current,False
PF00041474,L0004989,2025-06-01,15.14,15.03,76.47,-1,Current,False
PF00041475,L0004989,2025-07-01,15.14,6.53,69.94,9,1-30,False
PF00041476,L0004989,2025-08-01,15.14,2.27,67.67,59,31-60,False
PF00041477,L0004989,2025-09-01,15.14,3.75,63.92,86,61-90,False
PF00041478,L0004989,2025-10-01,15.14,2.07,61.85,75,90+,False
PF00041479,L0004989,2025-11-01,15.14,0.0,61.85,157,90+,True
PF00041480,L0004990,2025-01-01,0.71,0.7,4.98,0,Current,False
PF00041481,L0004990,2025-03-01,0.71,0.68,4.3,0,Current,False
PF00041482,L0004990,2025-04-01,0.71,0.7,3.6,0,Current,False
PF00041483,L0004990,2025-05-01,0.71,0.71,2.89,0,Current,False
PF00041484,L0004990,2025-05-01,0.71,0.7,2.19,0,Current,False
PF00041485,L0004990,2025-06-01,0.71,0.69,1.5,0,Current,False
PF00041486,L0004990,2025-07-01,0.71,0.4,1.1,18,1-30,False
PF00041487,L0004990,2025-08-01,0.71,0.7,0.4,0,Current,False
PF00041488,L0004990,2025-09-01,0.71,0.69,0.0,0,Current,False
PF00041489,L0004990,2025-10-01,0.71,0.69,-459.1251687318011,0,Current,False
PF00041490,L0004990,2025-11-01,0.71,0.25,0.0,18,1-30,False
PF00041491,L0004990,2025-12-01,0.71,0.04,0.0,34,31-60,False
PF00041492,L0004991,2025-04-01,2.42,2.38,16.97,0,Current,False
PF00041493,L0004991,2025-05-01,2.42,2.37,14.6,0,Current,False
PF00041494,L0004991,2025-06-01,2.42,2.36,12.24,0,Current,False
PF00041495,L0004991,2025-07-01,2.42,2.31,9.93,0,Current,False
PF00041496,L0004991,2025-08-01,2.42,1.55,8.38,20,1-30,False
PF00041497,L0004991,2025-08-01,2.42,0.88,7.5,42,31-60,False
PF00041498,L0004991,2025-09-01,2.42,0.09,7.41,63,61-90,False
PF00041499,L0004991,2025-10-01,2.42,0.25,7.16,83,90+,False
PF00041500,L0004991,2025-11-01,2.42,0.0,7.16,108,90+,True
PF00041501,L0004992,2025-05-01,19.05,18.91,133.47,0,Current,False
PF00041502,L0004992,2025-06-01,19.05,18.29,115.18,0,Current,False
PF00041503,L0004992,2025-07-01,19.05,9.48,105.7,4,1-30,False
PF00041504,L0004992,2025-08-01,19.05,2.65,103.05,45,31-60,False
PF00041505,L0004992,2025-09-01,19.05,0.5,102.55,69,61-90,False
PF00041506,L0004992,2025-10-01,19.05,1.92,100.63,68,61-90,False
PF00041507,L0004992,2025-11-01,19.05,0.88,99.75,87,90+,False
PF00041508,L0004992,2025-12-01,19.05,0.0,99.75,115,90+,True
PF00041509,L0004993,2025-01-01,27.62,26.39,194.56,0,Current,False
PF00041510,L0004993,2025-03-01,27.62,26.47,168.09,0,Current,False
PF00041511,L0004993,2025-03-01,27.62,26.7,141.39,0,Current,False
PF00041512,L0004993,2025-04-01,27.62,26.3,115.09,0,Current,False
PF00041513,L0004993,2025-05-01,27.62,26.55,88.54,0,Current,False
PF00041514,L0004993,2025-06-01,27.62,26.55,61.99,0,Current,False
PF00041515,L0004993,2025-07-01,27.62,26.29,35.7,0,Current,False
PF00041516,L0004993,2025-08-01,27.62,19.27,16.43,30,1-30,False
PF00041517,L0004993,2025-09-01,27.62,26.3,0.0,0,Current,False
PF00041518,L0004993,2025-10-01,27.62,26.96,0.0,-1,Current,False
PF00041519,L0004993,2025-11-01,27.62,21.72,0.0,10,1-30,False
PF00041520,L0004994,2025-04-01,2.19,2.18,15.38,0,Current,False
PF00041521,L0004994,2025-05-01,2.19,2.14,13.24,0,Current,False
PF00041522,L0004994,2025-06-01,2.19,2.12,11.12,0,Current,False
PF00041523,L0004994,2025-07-01,2.19,1.77,9.35,18,1-30,False
PF00041524,L0004994,2025-08-01,2.19,1.23,8.12,10,1-30,False
PF00041525,L0004994,2025-09-01,2.19,0.0,8.12,43,31-60,False
PF00041526,L0004994,2025-10-01,2.19,1.72,6.4,28,1-30,False
PF00041527,L0004994,2025-11-01,2.19,0.67,5.73,32,31-60,False
PF00041528,L0004994,2025-12-01,2.19,0.02,5.71,46,31-60,False
PF00041529,L0004995,2025-03-01,2.27,2.22,15.96,0,Current,False
PF00041530,L0004995,2025-04-01,2.27,2.19,13.77,0,Current,False
PF00041531,L0004995,2025-05-01,2.27,2.23,11.54,0,Current,False
PF00041532,L0004995,2025-06-01,2.27,1.36,10.18,30,1-30,False
PF00041533,L0004995,2025-07-01,2.27,2.21,7.97,0,Current,False
PF00041534,L0004995,2025-08-01,2.27,2.19,5.78,0,Current,False
PF00041535,L0004995,2025-09-01,2.27,2.17,3.61,0,Current,False
PF00041536,L0004995,2025-10-01,2.27,0.8,2.81,19,1-30,False
PF00041537,L0004995,2025-11-01,2.27,1.13,1.68,21,1-30,False
PF00041538,L0004995,2025-12-01,2.27,1.2,0.48,29,1-30,False
PF00041539,L0004996,2025-07-01,20.25,19.31,142.72,0,Current,False
PF00041540,L0004996,2025-08-01,20.25,19.4,123.32,0,Current,False
PF00041541,L0004996,2025-09-01,20.25,19.39,103.93,0,Current,False
PF00041542,L0004996,2025-10-01,20.25,19.33,84.6,0,Current,False
PF00041543,L0004996,2025-11-01,20.25,19.91,64.69,0,Current,False
PF00041544,L0004996,2025-12-01,20.25,12.82,51.87,17,1-30,False
PF00041545,L0004997,2025-06-01,0.85,0.84,5.96,0,Current,False
PF00041546,L0004997,2025-07-01,0.85,0.83,5.13,0,Current,False
PF00041547,L0004997,2025-08-01,0.85,0.81,4.32,0,Current,False
PF00041548,L0004997,2025-09-01,0.85,0.83,3.49,0,Current,False
PF00041549,L0004997,2025-10-01,0.85,0.84,2.65,0,Current,False
PF00041550,L0004997,2025-11-01,0.85,0.81,1.84,0,Current,False
PF00041551,L0004997,2025-12-01,0.85,0.83,1.01,0,Current,False
PF00041552,L0004998,2025-06-01,3.88,3.69,27.31,0,Current,False
PF00041553,L0004998,2025-07-01,3.88,3.8,23.51,0,Current,False
PF00041554,L0004998,2025-08-01,3.88,3.7,19.81,0,Current,False
PF00041555,L0004998,2025-09-01,3.88,3.76,16.05,0,Current,False
PF00041556,L0004998,2025-10-01,3.88,3.73,12.32,0,Current,False
PF00041557,L0004998,2025-11-01,3.88,3.7,8.62,0,Current,False
PF00041558,L0004998,2025-12-01,3.88,3.84,4.78,0,Current,False
PF00041559,L0004999,2025-01-01,36.01,13.2,274.91,11,1-30,False
PF00041560,L0004999,2025-02-01,36.01,28.91,246.0,29,1-30,False
PF00041561,L0004999,2025-03-01,36.01,14.61,231.39,37,31-60,False
PF00041562,L0004999,2025-04-01,36.01,1.46,229.93,58,31-60,False
PF00041563,L0004999,2025-05-01,36.01,29.33,200.6,25,1-30,False
PF00041564,L0004999,2025-06-01,36.01,1.64,198.96,38,31-60,False
PF00041565,L0004999,2025-07-01,36.01,9.54,189.42,74,61-90,False
PF00041566,L0004999,2025-08-01,36.01,1.3,188.12,72,61-90,False
PF00041567,L0004999,2025-09-01,36.01,4.99,183.13,77,90+,False
PF00041568,L0004999,2025-10-01,36.01,0.0,183.13,137,90+,True
PF00041569,L0005000,2025-01-01,28.96,28.87,202.84,0,Current,False
PF00041570,L0005000,2025-02-01,28.96,24.23,178.61,22,1-30,False
PF00041571,L0005000,2025-03-01,28.96,12.21,166.4,49,31-60,False
PF00041572,L0005000,2025-04-01,28.96,6.27,160.13,52,31-60,False
PF00041573,L0005000,2025-05-01,28.96,3.8,156.33,67,61-90,False
PF00041574,L0005000,2025-06-01,28.96,6.81,149.52,89,61-90,False
PF00041575,L0005000,2025-07-01,28.96,3.47,146.05,64,61-90,False
PF00041576,L0005000,2025-08-01,28.96,4.13,141.92,48,31-60,False
PF00041577,L0005000,2025-09-01,28.96,6.13,135.79,73,61-90,False
PF00041578,L0005000,2025-10-01,28.96,6.83,128.96,61,90+,False
PF00041579,L0005000,2025-11-01,28.96,0.0,128.96,120,90+,True
PF00041580,L0005001,2025-04-01,1.67,1.61,11.72,0,Current,False
PF00041581,L0005001,2025-05-01,1.67,1.64,10.08,0,Current,False
PF00041582,L0005001,2025-06-01,1.67,1.63,8.45,0,Current,False
PF00041583,L0005001,2025-07-01,1.67,1.67,6.78,0,Current,False
PF00041584,L0005001,2025-08-01,1.67,1.31,5.47,14,1-30,False
PF00041585,L0005001,2025-09-01,1.67,0.65,4.82,3,1-30,False
PF00041586,L0005001,2025-10-01,1.67,0.8,4.02,26,1-30,False
PF00041587,L0005001,2025-11-01,1.67,0.95,3.07,28,1-30,False
PF00041588,L0005001,2025-12-01,1.67,0.5,2.57,8,1-30,False
PF00041589,L0005002,2025-03-01,80.16,76.54,564.71,0,Current,False
PF00041590,L0005002,2025-03-01,80.16,42.55,522.16,10,1-30,False
PF00041591,L0005002,2025-04-01,80.16,5.25,516.91,46,31-60,False
PF00041592,L0005002,2025-05-01,80.16,4.57,512.34,65,61-90,False
PF00041593,L0005002,2025-06-01,80.16,3.6,508.74,47,31-60,False
PF00041594,L0005002,2025-07-01,80.16,35.37,473.37,28,1-30,False
PF00041595,L0005002,2025-08-01,80.16,78.18,395.19,0,Current,False
PF00041596,L0005002,2025-09-01,80.16,44.59,350.6,11,1-30,False
PF00041597,L0005002,2025-10-01,80.16,77.22,273.38,0,Current,False
PF00041598,L0005002,2025-11-01,80.16,67.68,205.7,17,1-30,False
PF00041599,L0005002,2025-12-01,80.16,76.54,129.16,0,Current,False
PF00041600,L0005003,2025-08-01,25.97,24.85,182.9,0,Current,False
PF00041601,L0005003,2025-09-01,25.97,24.71,158.19,0,Current,False
PF00041602,L0005003,2025-10-01,25.97,24.83,133.36,0,Current,False
PF00041603,L0005003,2025-11-01,25.97,10.46,122.9,24,1-30,False
PF00041604,L0005003,2025-12-01,25.97,11.76,111.14,31,31-60,False
PF00041605,L0005004,2025-02-01,39.83,38.68,279.98,0,Current,False
PF00041606,L0005004,2025-03-01,39.83,39.02,240.96,0,Current,False
PF00041607,L0005004,2025-04-01,39.83,37.91,203.05,0,Current,False
PF00041608,L0005004,2025-05-01,39.83,38.99,164.06,0,Current,False
PF00041609,L0005004,2025-06-01,39.83,38.39,125.67,0,Current,False
PF00041610,L0005004,2025-07-01,39.83,38.77,86.9,0,Current,False
PF00041611,L0005004,2025-08-01,39.83,37.87,49.03,0,Current,False
PF00041612,L0005004,2025-09-01,39.83,38.97,10.06,0,Current,False
PF00041613,L0005004,2025-10-01,39.83,38.93,0.0,0,Current,False
PF00041614,L0005004,2025-11-01,39.83,39.34,0.0,0,Current,False
PF00041615,L0005004,2025-12-01,39.83,38.84,0.0,0,Current,False
PF00041616,L0005005,2025-03-01,2.25,2.15,15.87,0,Current,False
PF00041617,L0005005,2025-04-01,2.25,0.74,15.13,30,1-30,False
PF00041618,L0005005,2025-05-01,2.25,0.33,14.8,43,31-60,False
PF00041619,L0005005,2025-06-01,2.25,0.25,14.55,78,61-90,False
PF00041620,L0005005,2025-07-01,2.25,0.54,14.01,84,61-90,False
PF00041621,L0005005,2025-08-01,2.25,0.64,13.37,66,90+,False
PF00041622,L0005005,2025-09-01,2.25,0.0,13.37,112,90+,True
PF00041623,L0005006,2025-02-01,24.97,23.84,175.94,0,Current,False
PF00041624,L0005006,2025-03-01,24.97,24.95,150.99,0,Current,False
PF00041625,L0005006,2025-04-01,24.97,24.62,126.37,0,Current,False
PF00041626,L0005006,2025-05-01,24.97,24.32,102.05,0,Current,False
PF00041627,L0005006,2025-06-01,24.97,24.93,77.12,0,Current,False
PF00041628,L0005006,2025-07-01,24.97,24.12,53.0,0,Current,False
PF00041629,L0005006,2025-08-01,24.97,24.85,28.15,0,Current,False
PF00041630,L0005006,2025-09-01,24.97,24.47,3.68,0,Current,False
PF00041631,L0005006,2025-10-01,24.97,24.31,0.0,0,Current,False
PF00041632,L0005006,2025-11-01,24.97,24.69,0.0,0,Current,False
PF00041633,L0005006,2025-12-01,24.97,24.9,0.0,0,Current,False
PF00041634,L0005007,2025-03-01,31.88,31.54,223.47,0,Current,False
PF00041635,L0005007,2025-04-01,31.88,31.05,192.42,0,Current,False
PF00041636,L0005007,2025-05-01,31.88,30.38,162.04,0,Current,False
PF00041637,L0005007,2025-06-01,31.88,31.19,130.85,0,Current,False
PF00041638,L0005007,2025-07-01,31.88,30.74,100.11,0,Current,False
PF00041639,L0005007,2025-07-01,31.88,30.51,69.6,0,Current,False
PF00041640,L0005007,2025-08-01,31.88,31.52,38.08,0,Current,False
PF00041641,L0005007,2025-09-01,31.88,14.37,23.71,20,1-30,False
PF00041642,L0005007,2025-10-01,31.88,13.19,10.52,48,31-60,False
PF00041643,L0005007,2025-11-01,31.88,8.5,2.02,43,31-60,False
PF00041644,L0005007,2025-12-01,31.88,7.75,0.0,87,61-90,False
PF00041645,L0005008,2025-04-01,3.42,3.25,24.14,0,Current,False
PF00041646,L0005008,2025-05-01,3.42,3.41,20.73,0,Current,False
PF00041647,L0005008,2025-06-01,3.42,2.42,18.31,14,1-30,False
PF00041648,L0005008,2025-07-01,3.42,0.41,17.9,40,31-60,False
PF00041649,L0005008,2025-08-01,3.42,0.26,17.64,89,61-90,False
PF00041650,L0005008,2025-09-01,3.42,0.44,17.2,66,90+,False
PF00041651,L0005008,2025-10-01,3.42,0.0,17.2,130,90+,True
PF00041652,L0005009,2025-07-01,3.08,3.06,21.59,0,Current,False
PF00041653,L0005009,2025-08-01,3.08,2.94,18.65,0,Current,False
PF00041654,L0005009,2025-09-01,3.08,2.94,15.71,0,Current,False
PF00041655,L0005009,2025-10-01,3.08,3.07,12.64,0,Current,False
PF00041656,L0005009,2025-11-01,3.08,3.03,9.61,0,Current,False
PF00041657,L0005009,2025-12-01,3.08,3.01,6.6,0,Current,False
PF00041658,L0005010,2025-05-01,37.46,37.2,262.44,0,Current,False
PF00041659,L0005010,2025-06-01,37.46,37.08,225.36,0,Current,False
PF00041660,L0005010,2025-07-01,37.46,36.9,188.46,0,Current,False
PF00041661,L0005010,2025-08-01,37.46,37.27,151.19,0,Current,False
PF00041662,L0005010,2025-08-01,37.46,37.31,113.88,0,Current,False
PF00041663,L0005010,2025-09-01,37.46,37.45,76.43,0,Current,False
PF00041664,L0005010,2025-10-01,37.46,37.02,39.41,0,Current,False
PF00041665,L0005010,2025-11-01,37.46,35.77,3.64,0,Current,False
PF00041666,L0005010,2025-12-01,37.46,36.33,0.0,0,Current,False
PF00041667,L0005011,2025-07-01,34.77,34.0,244.13,0,Current,False
PF00041668,L0005011,2025-08-01,34.77,33.9,210.23,0,Current,False
PF00041669,L0005011,2025-09-01,34.77,23.97,186.26,8,1-30,False
PF00041670,L0005011,2025-10-01,34.77,27.49,158.77,3,1-30,False
PF00041671,L0005011,2025-11-01,34.77,34.21,124.56,0,Current,False
PF00041672,L0005011,2025-12-01,34.77,33.32,91.24,0,Current,False
PF00041673,L0005012,2025-03-01,9.49,3.81,72.09,1,1-30,False
PF00041674,L0005012,2025-04-01,9.49,9.25,62.84,0,Current,False
PF00041675,L0005012,2025-05-01,9.49,4.2,58.64,20,1-30,False
PF00041676,L0005012,2025-06-01,9.49,0.05,58.59,32,31-60,False
PF00041677,L0005012,2025-07-01,9.49,2.17,56.42,51,31-60,False
PF00041678,L0005012,2025-08-01,9.49,7.6,48.82,15,1-30,False
PF00041679,L0005012,2025-09-01,9.49,9.07,39.75,0,Current,False
PF00041680,L0005012,2025-10-01,9.49,9.3,30.45,0,Current,False
PF00041681,L0005012,2025-11-01,9.49,9.47,20.98,0,Current,False
PF00041682,L0005012,2025-12-01,9.49,9.3,11.68,0,Current,False
PF00041683,L0005013,2025-03-01,83.9,81.75,589.47,0,Current,False
PF00041684,L0005013,2025-04-01,83.9,83.6,505.87,0,Current,False
PF00041685,L0005013,2025-05-01,83.9,81.85,424.02,0,Current,False
PF00041686,L0005013,2025-06-01,83.9,80.12,343.9,0,Current,False
PF00041687,L0005013,2025-07-01,83.9,81.92,261.98,0,Current,False
PF00041688,L0005013,2025-08-01,83.9,80.71,181.27,0,Current,False
PF00041689,L0005013,2025-09-01,83.9,82.86,98.41,0,Current,False
PF00041690,L0005013,2025-10-01,83.9,79.87,18.54,0,Current,False
PF00041691,L0005013,2025-11-01,83.9,55.74,0.0,13,1-30,False
PF00041692,L0005013,2025-12-01,83.9,7.81,0.0,53,31-60,False
PF00041693,L0005014,2025-05-01,37.08,27.7,268.92,18,1-30,False
PF00041694,L0005014,2025-05-01,37.08,35.68,233.24,0,Current,False
PF00041695,L0005014,2025-06-01,37.08,36.38,196.86,0,Current,False
PF00041696,L0005014,2025-07-01,37.08,35.61,161.25,0,Current,False
PF00041697,L0005014,2025-08-01,37.08,35.93,125.32,0,Current,False
PF00041698,L0005014,2025-09-01,37.08,36.56,88.76,0,Current,False
PF00041699,L0005014,2025-10-01,37.08,35.59,53.17,0,Current,False
PF00041700,L0005014,2025-11-01,37.08,36.66,16.51,0,Current,False
PF00041701,L0005014,2025-12-01,37.08,35.99,-382.7702597972938,0,Current,False
PF00041702,L0005015,2025-06-01,2.43,2.33,17.1,0,Current,False
PF00041703,L0005015,2025-07-01,2.43,2.31,14.79,0,Current,False
PF00041704,L0005015,2025-08-01,2.43,2.36,12.43,0,Current,False
PF00041705,L0005015,2025-09-01,2.43,1.32,11.11,27,1-30,False
PF00041706,L0005015,2025-10-01,2.43,1.57,9.54,19,1-30,False
PF00041707,L0005015,2025-11-01,2.43,2.31,7.23,0,Current,False
PF00041708,L0005015,2025-12-01,2.43,2.32,4.91,0,Current,False
PF00041709,L0005015,2025-12-01,2.43,2.32,2.59,0,Current,False
PF00041710,L0005016,2025-01-01,3.56,3.44,25.0,0,Current,False
